Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1775390914,50,,Aggregated,24.600000,0.600000,31,38,45,50,89,210,310,350,400,420,420,1121,22,31,48.16816661819851,1.32506900001772,422.5468330000126,42234.31668153434
1775390915,50,,Aggregated,24.700000,0.700000,31,38,45,50,87,210,310,350,400,420,420,1147,23,31,47.8129800148216,1.32506900001772,422.5468330000126,42684.870095902355
1775390916,50,,Aggregated,24.500000,0.800000,31,38,45,51,85,210,310,350,400,420,420,1174,23,31,47.58907358943802,1.32506900001772,422.5468330000126,42918.40204429301
1775390917,50,,Aggregated,24.300000,0.800000,31,38,45,50,83,210,310,350,400,420,420,1194,23,31,47.31323963902869,1.32506900001772,422.5468330000126,43211.915410385256
1775390918,50,,Aggregated,23.800000,0.600000,31,38,45,50,81,200,310,350,400,420,420,1218,24,31,47.05960241050926,1.32506900001772,422.5468330000126,43559.471264367814
1775390919,50,,Aggregated,24.300000,0.600000,31,38,45,51,79,200,310,350,400,420,420,1246,24,31,46.869429329855926,1.32506900001772,422.5468330000126,44069.739165329054
1775390920,50,,Aggregated,24.000000,0.600000,31,38,45,50,79,200,310,350,400,420,420,1265,25,31,46.482884577865846,1.32506900001772,422.5468330000126,44169.94782608696
1775390921,50,,Aggregated,24.300000,0.600000,31,38,45,50,77,190,310,350,400,420,420,1291,25,31,46.07411096204524,1.32506900001772,422.5468330000126,44301.03563129357
1775390922,50,,Aggregated,24.300000,0.500000,31,37,45,49,75,190,300,350,400,420,420,1315,25,31,45.69522131939198,1.32506900001772,422.5468330000126,44621.34068441064
1775390923,50,,Aggregated,24.100000,0.500000,31,37,44,48,74,190,300,350,400,420,420,1344,26,31,45.14413564657771,1.32506900001772,422.5468330000126,44490.73363095238
1775390924,50,,Aggregated,23.900000,0.500000,31,37,44,48,72,180,290,350,400,420,420,1367,26,31,44.79406350694991,1.32506900001772,422.5468330000126,44592.53401609363
1775390925,50,,Aggregated,24.700000,0.500000,30,37,44,47,70,180,290,350,400,420,420,1396,26,30,44.387710635387265,1.32506900001772,422.5468330000126,44396.63896848138
1775390926,50,,Aggregated,24.600000,0.400000,30,37,43,47,70,180,290,350,400,420,420,1420,26,30,43.97915542394416,1.32506900001772,422.5468330000126,44217.60704225352
1775390927,50,,Aggregated,24.800000,0.300000,30,37,43,47,68,180,290,350,400,420,420,1442,26,30,43.73379169278834,1.32506900001772,422.5468330000126,44387.70180305132
1775390928,50,,Aggregated,24.400000,0.300000,30,37,43,47,68,180,290,350,400,420,420,1465,26,30,43.427501863481886,1.32506900001772,422.5468330000126,44407.92969283277
1775390929,50,,Aggregated,24.400000,0.300000,30,37,43,47,67,180,290,350,400,420,420,1495,27,30,43.1649084903017,1.32506900001772,422.5468330000126,44209.575919732444
1775390930,50,,Aggregated,24.400000,0.200000,30,37,43,47,67,180,290,340,400,420,420,1518,27,30,42.92205835902569,1.32506900001772,422.5468330000126,44477.06719367589
1775390931,50,,Aggregated,25.100000,0.300000,30,36,42,47,66,180,290,340,400,420,420,1544,28,30,42.53459460168462,1.32506900001772,422.5468330000126,44417.599740932645
1775390932,50,,Aggregated,24.900000,0.200000,30,36,42,47,65,180,290,340,400,420,420,1575,29,30,42.26641238793712,1.32506900001772,422.5468330000126,44290.09841269841
1775390933,50,,Aggregated,24.900000,0.300000,30,36,42,47,65,180,290,340,400,420,420,1600,31,30,41.99411010000049,1.32506900001772,422.5468330000126,44257.313125
